target_id,class_label,split,bls_power,snr,period_days,duration_days,depth,transit_count,odd_even_depth_delta,v_shape_score,local_noise,depth_to_noise_ratio,phase_shape_kurtosis,bls_sde,secondary_eclipse_depth,centroid_shift,crowding_metric,gaia_neighbor_count,candidate_detected,predicted_class_rule,processing_status,failure_reason
TIC-63303499,blend_contamination,train,0.99537367463646,8.968201926023145,1.926558495091059,0.25,0.00018602509359539276,14.0,0.0,0.0,0.0010018980306302733,0.18567268115934735,0.0,9.255308921122776,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
KIC-8747009,blend_contamination,train,0.9120836175725279,4.57879710061003,2.1063767521928027,0.01,0.0004918584321311226,12.0,0.0,0.0,0.0009961802965169598,0.4937443892946429,0.0,3.613858919439276,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
TIC-387664868,blend_contamination,train,1.0,25.419291094504086,2.6556623376623376,0.25,0.0006226134502082206,10.0,2.3718602539135603e-05,0.0,0.0009997526463760868,0.622767494004718,0.3848075816628773,9.478434250370336,0.0,0.045,0.55,3.0,1,stellar_variability_or_other,success,
TIC-462715015,blend_contamination,train,1.0,33.79509160590238,1.7549090454886107,0.112,0.001016085678800398,15.0,6.474495354236165e-05,0.0,0.0010057539468256865,1.0102726238433566,0.3810879002210159,11.735004352659468,0.0,0.045,0.55,3.0,1,stellar_variability_or_other,success,
KIC-6309264,blend_contamination,train,1.0,5.031231200582524,0.8530633541747358,0.05,0.00015397845874061308,31.0,0.0,0.0,0.000995000243228766,0.15475218201048324,0.0,3.4793788597279094,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
KIC-9964670,blend_contamination,train,1.0,7.578494923567534,1.5399174643777855,0.25,0.0001400868626880165,17.0,0.0,0.0,0.0009921699612179973,0.14119240469248284,0.0,9.27300383201317,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
TIC-206466531,blend_contamination,train,1.0,6.8527295156207755,0.7128405968713285,0.25,8.686823318217802e-05,37.0,0.0,0.0,0.0010088728339354815,0.08610424451941713,0.0,6.841365686188917,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
TIC-463681005,blend_contamination,train,0.9999273653869651,70.31031353226432,0.5465463482448736,0.112,0.0011533941135162531,49.0,7.302176323520371e-05,0.0,0.000992699643731934,1.1618762238900457,2.0101769329178065,11.152014918961433,0.0,0.045,0.55,3.0,1,stellar_variability_or_other,success,
TIC-167098530,blend_contamination,train,1.0,22.032111882092263,0.8930478071449316,0.25,0.0003126560919096557,30.0,1.7086128231147413e-05,0.015329827655799917,0.001004051962550632,0.3113943337308991,-1.3522736729775586,10.202524310781154,0.0,0.045,0.55,3.0,1,stellar_variability_or_other,success,
KIC-12407623,blend_contamination,train,1.0,6.110172045811437,1.1833266868107428,0.05,0.0002207892590897414,22.0,0.0,0.0,0.0010007421338818023,0.22062552541214261,0.0,5.345571796012396,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
TIC-358072664,blend_contamination,train,1.0,21.900582069001874,4.193592631061062,0.112,0.0010473709080191392,6.0,0.0002150522298651758,0.0,0.0010122408415746153,1.034705245038203,-0.02496128398918085,11.272197946706553,0.0,0.045,0.55,3.0,1,stellar_variability_or_other,success,
KIC-5022900,blend_contamination,train,1.0,5.230547240110626,2.885964411999544,0.01,0.0006805870385749276,9.0,0.0,0.0,0.0009994534027559473,0.6809592490237563,0.0,3.82762717756317,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
KIC-9644411,blend_contamination,train,1.0,10.947777773707584,0.7587228991617332,0.112,0.0002132005870660495,35.0,0.0,0.0,0.0009954790573996678,0.21416883206258464,0.0,10.828737505407279,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
KIC-8175131,blend_contamination,train,1.0,11.8807918031851,4.279220858555006,0.25,0.0003449426294662937,6.0,3.5565149713034927e-06,0.0,0.0009914042113342496,0.347933391368253,-0.8934443682338413,11.135109889845836,0.0,0.045,0.55,3.0,1,stellar_variability_or_other,success,
KIC-5212220,blend_contamination,train,1.0,4.924600478050488,5.639511781039269,0.022,0.0006339286367935241,4.0,0.0,0.0,0.0009971144111805116,0.6357631879404875,0.0,3.669069039719189,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
KIC-11098573,blend_contamination,train,1.0,5.3124951012989925,0.5047839411183069,0.25,5.6143976201766356e-05,53.0,0.0,0.0,0.000994149553378396,0.056474376527126675,0.0,3.9566568185034012,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
TIC-130611752,blend_contamination,train,1.0,26.03780856281991,0.8813006113936346,0.112,0.0005546624119029688,30.0,0.00011454641948605016,0.0,0.001023835764359246,0.5417494008427189,-0.7248138673539497,12.376188152578633,0.0,0.045,0.55,3.0,1,stellar_variability_or_other,success,
KIC-9674592,blend_contamination,train,1.0,165.25110695212916,8.71603500846979,0.25,0.0076054067738604144,3.0,0.0,0.0,0.0010301416171301495,7.382874982808831,3.9706390529986066,14.774229994570844,0.0,0.045,0.55,3.0,1,blend_contamination,success,
TIC-6653897,blend_contamination,train,0.9952829710990297,15.605909269977959,0.8863829615911103,0.112,0.0003249530801599244,30.0,4.9055471992520694e-05,0.0,0.0010020764544984486,0.32427972805983885,1.1050458247656847,11.261876947660708,0.0,0.045,0.55,3.0,1,stellar_variability_or_other,success,
KIC-5562784,blend_contamination,train,1.0,7.440564375603048,8.412671480144406,0.25,0.000290950323063356,3.0,0.0,0.0,0.0009961742548239552,0.29206769965639495,0.0,5.101903692946778,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
KIC-7552701,blend_contamination,train,1.0,5.194411350489895,5.7800387208519535,0.01,0.0008980273376104726,4.0,0.0,0.0,0.0009931393474874842,0.9042309519629518,0.0,4.50184827204637,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
TIC-38686737,blend_contamination,train,1.0,303.1972469294098,2.2486621586172726,0.25,0.006794740526195843,12.0,1.3975755241202314e-05,0.0,0.001000463554719516,6.791592251554606,2.50725169527294,11.843048363241044,0.0,0.045,0.55,3.0,1,blend_contamination,success,
TIC-190442486,blend_contamination,train,1.0,13.468031559938616,5.456115832321645,0.25,0.00046738922746521644,4.0,3.414628203823877e-05,0.0,0.001001606360348176,0.4666396360569673,-1.3580824892521055,8.9641758668351,0.0,0.045,0.55,3.0,1,stellar_variability_or_other,success,
TIC-169187982,blend_contamination,train,1.0,391.13226898418156,1.7670937435709877,0.25,0.007880144759790188,15.0,0.0001016422984413401,0.0,0.0010053336559019046,7.838337763317747,-1.5341907306880216,10.562223961537642,0.0,0.045,0.55,3.0,1,blend_contamination,success,
TIC-382302241,blend_contamination,train,1.0,22.25999147718521,1.5978236036669908,0.112,0.0006317382440918638,16.0,7.633374481952337e-05,0.0,0.0010113792419588928,0.6246304233694571,-1.7521069651989563,10.642412045127582,0.0,0.045,0.55,3.0,1,stellar_variability_or_other,success,
TIC-141631253,blend_contamination,train,1.0,20.103546400066964,1.669796676441838,0.25,0.0003886488859344323,16.0,3.966251184839287e-05,0.0,0.000998380887143912,0.3892791728477975,-1.332930227572603,9.631914131836423,0.0,0.045,0.55,3.0,1,stellar_variability_or_other,success,
TIC-29117085,blend_contamination,train,1.0,91.54235949808424,13.258775310596361,0.25,0.00508540219857728,2.0,0.0,0.0,0.0010152580406960297,5.0089750533676,-0.21130545343727647,7.088229611854017,0.0,0.045,0.55,3.0,1,stellar_variability_or_other,success,
TIC-434718964,blend_contamination,train,1.0,62.435631718718106,1.5865006480281427,0.25,0.0012559916872136318,17.0,2.3811286875563553e-05,0.0,0.00107072401152901,1.1730302801560009,0.13277240045855443,8.725589082534011,0.0,0.045,0.55,3.0,1,stellar_variability_or_other,success,
KIC-5474733,blend_contamination,train,1.0,5.44940266047887,0.5824330284652625,0.25,6.22981854430221e-05,46.0,0.0,0.0,0.0010042705975364425,0.062033266328661435,0.0,4.8072720877043,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
TIC-372505528,blend_contamination,train,1.0,18.448768324681367,3.8926973584140345,0.112,0.0008053913006601023,6.0,9.048074447481902e-05,0.0,0.0010002745262935055,0.8051702602529142,1.9474537941454013,10.22306128666146,0.0,0.045,0.55,3.0,1,stellar_variability_or_other,success,
KIC-5565707,blend_contamination,train,1.0,5.568888070235207,2.956818369880016,0.01,0.0007179222748737646,9.0,0.0,0.0,0.0009985839109673455,0.7189403584304705,0.0,3.6443248661065097,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
KIC-8687088,blend_contamination,train,1.0,4.998236485759795,16.02331851782522,0.022,0.0009352208299488759,1.0,0.0,0.0,0.0010076190501766993,0.9281492145120445,0.0,3.9126498396773886,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
TIC-349786918,blend_contamination,train,1.0,4.855158537004089,1.0416719549572662,0.25,7.386977620146024e-05,25.0,0.0,0.0,0.0010014000105005058,0.07376650232362159,0.0,3.9226272709436336,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
TIC-841226527,blend_contamination,train,1.0,19.943403659336393,9.790312617619673,0.25,0.0008902634191570367,2.0,0.0,0.0,0.000998169398323637,0.8918961256998846,-0.3193332137614453,5.711323541899751,0.0,0.045,0.55,3.0,1,stellar_variability_or_other,success,
TIC-89643259,blend_contamination,train,1.0,52.47856300607697,2.2201708339355397,0.25,0.001167103910866341,12.0,3.28447402645482e-05,0.0,0.0009930935629192685,1.1752204972868385,-1.9782788714323707,10.271321616069352,0.0,0.045,0.55,3.0,1,stellar_variability_or_other,success,
TIC-73244652,blend_contamination,train,1.0,28.010539982174347,8.210297019200171,0.112,0.00162810854348974,3.0,0.0,0.0,0.0010033905491894422,1.6226070145916331,-0.15525200478071666,10.669530074741738,0.0,0.045,0.55,3.0,1,stellar_variability_or_other,success,
TIC-307111282,blend_contamination,train,1.0,546.5644299909261,1.0530301208933814,0.25,0.008751349432723462,25.0,5.74306673906122e-06,0.0,0.0010351941314735696,8.453824424474048,10.0,10.292157902783478,0.0,0.045,0.55,3.0,1,blend_contamination,success,
KIC-4750341,blend_contamination,train,1.0,5.0557684036204344,11.738551850159892,0.01,0.0013519545468065272,2.0,0.0,0.0,0.001000550324460834,1.3512109423731926,0.0,4.481471601582284,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
KIC-5303557,blend_contamination,train,1.0,87.90729579472733,2.3947487586271508,0.25,0.0021402947185331653,11.0,6.565397016633501e-05,0.0,0.0010423891729174723,2.053258777182844,-0.5163520334970526,9.339791837193447,0.0,0.045,0.55,3.0,1,stellar_variability_or_other,success,
KIC-4861784,blend_contamination,train,0.9220101140514858,4.9889500391434565,3.338130657221566,0.022,0.0004620492338596101,8.0,0.0,0.0,0.001001779246975,0.4612285942784566,0.0,4.657521906009947,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
TIC-250484865,blend_contamination,train,1.0,6.768501962847187,0.7633272747029131,0.25,8.708359568321663e-05,35.0,0.0,0.0,0.0009918515097007894,0.08779902518824317,0.0,7.313355795557617,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
KIC-5385139,blend_contamination,train,1.0,4.757673276913229,1.5759470293486042,0.112,0.00013305596156940101,17.0,0.0,0.0,0.000996255046807192,0.13355612299864386,0.0,3.641034728271952,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
TIC-445822015,blend_contamination,train,1.0,158.79679689730415,1.66486496405518,0.25,0.0030762998183611456,16.0,2.428037197743649e-06,0.0,0.0010006445503153002,3.0743182655537495,-0.41176474195769774,10.806179545177054,0.0,0.045,0.55,3.0,1,stellar_variability_or_other,success,
KIC-5115379,blend_contamination,train,1.0,5.742746858429156,0.8720384097416338,0.05,0.00018040160219660683,30.0,0.0,0.0,0.0010096500663853327,0.17867735387020378,0.0,5.36249547916819,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
KIC-12306808,blend_contamination,train,1.0,13.94609341126158,13.742727272727272,0.25,0.0007833374337551201,1.0,0.0,0.0,0.0010249871666809466,0.7642412112257732,0.559586617405027,5.503754705976404,0.0,0.045,0.55,3.0,1,stellar_variability_or_other,success,
TIC-384386061,blend_contamination,train,1.0,72.13792173512452,5.762673665400937,0.25,0.0026336003652450836,4.0,0.00014832317730428812,0.0,0.001021567642516378,2.5779990043124936,3.922521626106967,13.394351171977087,0.0,0.045,0.55,3.0,1,stellar_variability_or_other,success,
TIC-363260203,blend_contamination,train,1.0,6.176196138735243,1.1995910722889693,0.25,0.00010239838606961953,22.0,0.0,0.0,0.0010038487035380686,0.1020057960016445,0.0,6.112408123827636,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
TIC-389371332,blend_contamination,train,1.0,6.5129737891368,1.3123964926047869,0.25,0.00011189331029129389,20.0,0.0,0.0,0.0009919906750625136,0.11279673600182034,0.0,6.526303884221943,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
TIC-277103955,blend_contamination,train,1.0,4.981757297220678,5.555174837609102,0.01,0.000947943190674104,4.0,0.0,0.0,0.0009887389153938758,0.9587396388625805,0.0,3.791421078100386,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
TIC-405794804,blend_contamination,train,1.0,54.97215267360583,1.442826017841447,0.25,0.0009951075656817626,18.0,1.6392096085060537e-05,0.0,0.0009926450887702124,1.002480722404622,-0.20359802425575735,11.810257411937354,0.0,0.045,0.55,3.0,1,stellar_variability_or_other,success,
TIC-64553698,blend_contamination,train,1.0,87.75570309295578,8.67031846414455,0.25,0.003817397755059037,3.0,0.0,0.0,0.0010052236371324815,3.7975606760985174,-0.28934272666215577,14.43400565849706,0.0,0.045,0.55,3.0,1,stellar_variability_or_other,success,
TIC-441732151,blend_contamination,train,1.0,232.33356021615623,2.100420526272645,0.112,0.0074145267703373315,12.0,4.367927256654358e-05,0.0,0.0009939335656528683,7.459781042274266,-2.542371101283261,11.643584244833004,0.0,0.045,0.55,3.0,1,blend_contamination,success,
KIC-11298815,blend_contamination,train,1.0,7.581727136744108,5.704710743801652,0.25,0.0002626242487038425,4.0,0.0,0.0,0.0010003447519021113,0.2625337396977133,0.0,6.219752323205782,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
KIC-5702637,blend_contamination,train,1.0,14.510867052924981,1.0404105963841594,0.25,0.00021949769450657343,25.0,8.239842943513764e-07,0.0,0.0009958204790961802,0.2204189400742114,-0.8981276387978516,8.727671127931709,0.0,0.045,0.55,3.0,1,stellar_variability_or_other,success,
TIC-49967354,blend_contamination,train,1.0,22.585104210361656,1.0971709432084724,0.25,0.00035883723909380745,24.0,2.8733031372518703e-05,0.00980831167474639,0.0010057385083035316,0.35678979787608023,-1.4252518203190085,9.496015027475993,0.0,0.045,0.55,3.0,1,stellar_variability_or_other,success,
TIC-27844066,blend_contamination,train,1.0,126.54430037844224,1.8525967823632987,0.112,0.0038167579951940566,14.0,7.340880674455708e-05,0.0,0.0010048784305718393,3.798228600669715,-0.6538551370299857,10.691853722487497,0.0,0.045,0.55,3.0,1,stellar_variability_or_other,success,
TIC-383723559,blend_contamination,train,1.0,5.039607975549006,5.992373434948286,0.01,0.0008648534161165718,4.0,0.0,0.0,0.001000656934018561,0.8642856374795578,0.0,4.433255530146823,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
TIC-435673126,blend_contamination,train,1.0,104.19659467737301,11.536951624802862,0.25,0.00478847993051562,2.0,0.0,0.0,0.0010286390534172713,4.655160539168403,-0.45283488354284174,10.05299493453735,0.0,0.045,0.55,3.0,1,stellar_variability_or_other,success,
TIC-427654774,blend_contamination,train,1.0,160.9058834341167,5.208160285310544,0.25,0.005842640778439431,5.0,0.0001326387149532815,0.0,0.0011372914261399939,5.137329486664253,5.807240000619043,11.794597476197934,0.0,0.045,0.55,3.0,1,stellar_variability_or_other,success,
TIC-374400599,blend_contamination,train,1.0,64.1169884529421,1.8925137311888867,0.25,0.0013343022248480196,14.0,2.0365880364137112e-05,0.0,0.0010051675599411186,1.3274425857179288,0.6418364845993718,10.093709735626549,0.0,0.045,0.55,3.0,1,stellar_variability_or_other,success,
KIC-6205481,blend_contamination,train,0.9978323874272699,8.142837363839918,0.9263602715856518,0.25,0.00011774778433661732,29.0,0.0,0.0,0.0010053801492208472,0.11711767377530767,0.0,6.136367261421297,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
TIC-93963408,blend_contamination,train,0.9913218098481243,5.070847912730278,2.385115609620206,0.25,0.00011881846861961107,11.0,0.0,0.0,0.001001275874649166,0.11866706432055352,0.0,4.794546239712713,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
TIC-328167090,blend_contamination,train,1.0,10.159733537907805,0.7158869688621755,0.25,0.00012896460531895937,37.0,0.0,0.0,0.0009992610597681902,0.12905997292527013,0.0,8.461606542050578,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
TIC-339636032,blend_contamination,train,0.9500233931789794,5.2415227330931335,0.5304069467293514,0.25,5.649563322045066e-05,50.0,0.0,0.0,0.0009937264963677547,0.05685229630783937,0.0,4.783017346671134,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
TIC-124709665,blend_contamination,train,1.0,19.26723019504839,1.8684907585067887,0.112,0.0005938810653531785,14.0,8.896710709271893e-05,0.0,0.0009968872352356046,0.595735449669812,-0.6068285579921238,10.486941499294527,0.0,0.045,0.55,3.0,1,stellar_variability_or_other,success,
KIC-3654095,blend_contamination,train,1.0,5.979966852802285,3.0236752741422,0.05,0.00034254932315049794,8.0,0.0,0.0,0.0009921674256721988,0.3452535472210438,0.0,4.764075566486153,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
TIC-371579161,blend_contamination,train,1.0,58.36024330158369,2.2210709640121404,0.25,0.0013018133339084584,12.0,3.7620097818491516e-05,0.0,0.0009978268042583208,1.3046485906700904,5.554476346159419,10.327206440321651,0.0,0.045,0.55,3.0,1,stellar_variability_or_other,success,
KIC-5650314,blend_contamination,train,1.0,191.87061919242961,1.0744438871473354,0.25,0.0038772163879311206,25.0,0.00011103853211080761,0.0,0.0013052199777843574,2.970546309375979,10.0,9.793479309063557,0.0,0.045,0.55,3.0,1,stellar_variability_or_other,success,
TIC-149282072,blend_contamination,train,1.0,10.18559015945497,3.695701825849427,0.25,0.00027971375934764125,7.0,0.0,0.0,0.001003010657459427,0.2788741647632553,0.0,11.424269619681276,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
KIC-6373680,blend_contamination,train,0.9965442853254128,5.4166828257479285,0.9173791984618159,0.25,7.632356247482768e-05,29.0,0.0,0.0,0.000995648422799418,0.07665714194598158,0.0,4.596044134470149,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
TIC-272828463,blend_contamination,train,1.0,17.317205046753795,1.5797682789651295,0.112,0.0004871385865342739,17.0,1.6164457464773463e-06,0.0,0.0010020872660490472,0.4861239165875509,-1.1957234832951258,10.764165242553402,0.0,0.045,0.55,3.0,1,stellar_variability_or_other,success,
KIC-9347066,blend_contamination,train,0.8770956525435257,4.854940512535701,4.569526774595268,0.01,0.0007687487225975948,5.0,0.0,0.0,0.00100145281099795,0.7676334962119035,0.0,4.9794915521992165,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
TIC-133505138,blend_contamination,train,1.0,5.192944375540492,0.6856302775232012,0.25,6.438666838705111e-05,39.0,0.0,0.0,0.0009993216378130273,0.06443037551749463,0.0,4.429221728109865,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
TIC-440801822,blend_contamination,train,1.0,8.124046131448177,2.049954426220821,0.25,0.00017516457855128463,13.0,0.0,0.0,0.0010036987038967852,0.1745190841347321,0.0,7.435566636545039,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
KIC-8397446,blend_contamination,train,1.0,36.309398540772555,0.987048688946674,0.25,0.0005452883345412657,27.0,2.7786169813359685e-05,0.0,0.0010084335118435573,0.540728097724958,6.59833108254724,9.220493498324062,0.0,0.045,0.55,3.0,1,stellar_variability_or_other,success,
TIC-292321872,blend_contamination,train,1.0,68.66235865331423,8.614051948051948,0.25,0.003370729198090394,3.0,0.0,0.0,0.0010988135542448416,3.067607953204513,-0.9002866303281376,12.182816042728952,0.0,0.045,0.55,3.0,1,stellar_variability_or_other,success,
TIC-426017070,blend_contamination,train,1.0,632.2580233467728,0.5985343735672825,0.25,0.007289277602751191,45.0,3.214050362787546e-05,0.0,0.0009968384637210313,7.312396008016722,-1.0388896959243958,9.071858904916398,0.0,0.045,0.55,3.0,1,blend_contamination,success,
KIC-3663141,blend_contamination,train,1.0,5.713528920967637,0.5092102606733567,0.25,6.110544385009788e-05,53.0,0.0,0.0,0.0010053745804260977,0.06077878339056492,0.0,5.1292833862295195,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
KIC-7700871,blend_contamination,train,1.0,5.1310041608272705,1.5139581900701418,0.022,0.00031658693797631564,17.0,0.0,0.0,0.000996806541186074,0.3176011842775601,0.0,4.268568771134631,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
TIC-356461227,blend_contamination,train,1.0,138.3525062470459,1.8421422924901183,0.112,0.00414754207696932,14.0,0.00011108397491821353,0.0,0.0010050482819147415,4.126709285117864,-0.04879248802606506,11.252972483452272,0.0,0.045,0.55,3.0,1,stellar_variability_or_other,success,
TIC-199162630,blend_contamination,train,1.0,37.8932324316036,2.764776742691937,0.112,0.001388692106843821,9.0,2.3558303269055614e-05,0.0,0.0010009530955366016,1.3873698108694656,-1.1401098647607224,9.5132550104869,0.0,0.045,0.55,3.0,1,stellar_variability_or_other,success,
TIC-112395568,blend_contamination,train,1.0,9.774398946432607,5.746444047353138,0.25,0.00037709060271075154,4.0,0.0,0.0,0.0009956180540943496,0.3787502658876218,0.0,10.823577504121825,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
KIC-10470206,blend_contamination,train,1.0,5.699318685301397,0.7742991649667896,0.25,7.495629704080679e-05,34.0,0.0,0.0,0.0009994502386597107,0.07499752778219872,0.0,5.642208150386369,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
TIC-117322779,blend_contamination,train,1.0,17.999717299008285,0.6859073558329701,0.112,0.0003314660513255529,39.0,3.0106978651800453e-05,0.0,0.0010061101682619484,0.32945303783000157,-0.7149587884310495,10.977586115100298,0.0,0.045,0.55,3.0,1,stellar_variability_or_other,success,
TIC-35377903,blend_contamination,train,1.0,41.328234989771786,2.994905748377317,0.25,0.0010914507382987018,9.0,2.894145249876523e-05,0.0,0.001023851028901233,1.066024946490521,8.44494928586763,9.384920002167423,0.0,0.045,0.55,3.0,1,stellar_variability_or_other,success,
TIC-258557847,blend_contamination,train,1.0,7.772601913894445,3.9708025929927455,0.25,0.0002473077881772252,6.0,0.0,0.0,0.001007175676391466,0.2455458307564433,0.0,8.500315203070244,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
TIC-141663464,blend_contamination,train,1.0,46.00812497040654,1.7642464626145793,0.25,0.0009156092419180141,15.0,3.8264154673672834e-05,0.0,0.0010067248210246,0.9094930638405713,1.0988232024113227,10.572443260382927,0.0,0.045,0.55,3.0,1,stellar_variability_or_other,success,
TIC-80029842,blend_contamination,train,1.0,16.481174857021678,2.4005836794603543,0.25,0.00038206504709525804,11.0,5.7190147782937295e-05,0.0,0.0009924996764599035,0.38495231399775,-0.6425277360064774,9.94796401921403,0.0,0.045,0.55,3.0,1,stellar_variability_or_other,success,
TIC-172376068,blend_contamination,train,1.0,31.972827184116962,6.118775948460987,0.25,0.0012370534842068538,4.0,5.705300535630009e-05,0.0,0.000996991547164652,1.2407863313635055,3.2234330555516664,13.1076872090239,0.0,0.045,0.55,3.0,1,stellar_variability_or_other,success,
KIC-3001885,blend_contamination,train,1.0,5.85964860872752,2.671838961038961,0.25,0.00014252598605215774,10.0,0.0,0.0,0.000993391648243448,0.14347411346187325,0.0,5.261151287409925,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
KIC-5649837,blend_contamination,train,1.0,14.089068517271151,0.5979314595851909,0.25,0.00016280886472850488,45.0,0.0,0.0,0.0010005516723857442,0.1627190970960038,0.0,10.004401528102461,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
KIC-2452289,blend_contamination,train,1.0,5.133737797366722,10.205951515151517,0.01,0.0011424711062668052,2.0,0.0,0.0,0.000995237059926329,1.1479386693572031,0.0,4.096675307671431,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
KIC-2013883,blend_contamination,train,1.0,4.868498680626214,9.992987939307481,0.022,0.0008847612900012274,2.0,0.0,0.0,0.000995386356926587,0.8888621828543722,0.0,3.7255478928371364,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
KIC-3098843,blend_contamination,train,0.9880510831274041,5.031023658513254,0.6526884096624247,0.112,8.994675621261868e-05,41.0,0.0,0.0,0.0010013511606941823,0.08982538767944653,0.0,4.822466428858668,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
KIC-9099950,blend_contamination,train,1.0,5.400378262428546,1.1104483784372052,0.25,8.505456893653425e-05,24.0,0.0,0.0,0.001010195922185231,0.08419611193098692,0.0,4.544721336555474,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
TIC-172110606,blend_contamination,train,1.0,6.918003230328258,1.0079044064877278,0.25,0.00010283849219149343,26.0,0.0,0.0,0.000994423685194549,0.10341516772237189,0.0,6.518124803464036,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
KIC-9848420,blend_contamination,train,1.0,4.945290447488556,1.8928083839761873,0.01,0.0004944325038764733,14.0,0.0,0.0,0.0009947931978476568,0.497020390716615,0.0,4.077124128534503,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
KIC-4917014,blend_contamination,train,0.9102631413812323,4.541025562006569,0.5847238593696666,0.022,0.0001754237237447286,46.0,0.0,0.0,0.00100142635218848,0.17517386412027616,0.0,3.5228383845052114,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
TIC-123106490,blend_contamination,train,1.0,32.38668922990236,3.300513203361631,0.25,0.0008831162923539038,8.0,6.833686344487333e-05,0.0,0.000995557658828429,0.8870569017500742,-0.9396635005480793,10.084772916763082,0.0,0.045,0.55,3.0,1,stellar_variability_or_other,success,
KIC-2710623,blend_contamination,train,0.9664391172295336,5.1984115078638045,6.580202304737516,0.01,0.0010062170788737537,4.0,0.0,0.0,0.0010057798048979751,1.0004347611412052,0.0,5.223171925705638,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
KIC-4862332,blend_contamination,train,1.0,5.3387177280322256,13.644545454545455,0.01,0.0014199982591448668,1.0,0.0,0.0,0.000995210319443856,1.4268323302137693,0.0,3.382026602640304,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
TIC-423903685,blend_contamination,train,1.0,157.48643697639767,4.09285078187119,0.25,0.006352122684380206,6.0,8.679271602651806e-05,0.0,0.0012761236537889107,4.977670201097094,-2.0302979463588606,11.535050539214918,0.0,0.045,0.55,3.0,1,stellar_variability_or_other,success,
KIC-6720773,blend_contamination,train,0.8075226028407037,4.56631242839018,6.488090888148581,0.022,0.000597217365062052,4.0,0.0,0.0,0.0009960492232017387,0.5995861962949318,0.0,4.54485426274115,0.0,0.045,0.55,3.0,0,stellar_variability_or_other,success,
TIC-193628179,blend_contamination,train,1.0,119.7269686781686,3.262041977493994,0.25,0.003111856394377477,8.0,3.248701879965399e-05,0.0,0.001006637696107532,3.091337038549627,1.9134053274351173,10.62275758630478,0.0,0.045,0.55,3.0,1,stellar_variability_or_other,success,
